video_frame,label,left,width,top,height
57992_000301_Sideline_415,H65,762,38,362,34
57992_000301_Sideline_415,H82,769,53,0,62
57992_000301_Sideline_415,V54,947,43,254,51
57992_000301_Sideline_415,H68,951,49,0,34
57992_000301_Sideline_415,V90,969,50,28,60
57992_000301_Sideline_415,V97,1063,56,105,57
57992_000301_Sideline_415,H83,1137,50,38,54
57992_000301_Sideline_416,H66,119,57,57,59
57992_000301_Sideline_416,V55,486,70,254,62
57992_000301_Sideline_416,V49,502,58,2,56
57992_000301_Sideline_416,H87,511,49,157,41
57992_000301_Sideline_416,V99,559,36,146,38
57992_000301_Sideline_416,H32,597,52,44,63
57992_000301_Sideline_416,H72,608,56,184,66
57992_000301_Sideline_416,H65,761,38,361,36
57992_000301_Sideline_416,H82,767,54,0,60
57992_000301_Sideline_416,V54,888,42,197,44
57992_000301_Sideline_416,H68,952,47,0,37
57992_000301_Sideline_416,V90,970,50,27,60
57992_000301_Sideline_416,V97,1063,56,106,57
57992_000301_Sideline_416,H83,1138,50,38,54
57992_000301_Sideline_417,H66,113,56,58,57
57992_000301_Sideline_417,V55,496,56,75,57
57992_000301_Sideline_417,V49,504,58,0,58
57992_000301_Sideline_417,H32,560,34,148,39
57992_000301_Sideline_417,H72,610,56,182,66
57992_000301_Sideline_417,H82,768,50,0,61
57992_000301_Sideline_417,V54,943,48,252,54
57992_000301_Sideline_417,H68,952,46,0,36
57992_000301_Sideline_417,V90,974,48,27,60
57992_000301_Sideline_417,V97,1063,56,108,57
57992_000301_Sideline_417,H83,1139,50,38,51
57992_000301_Sideline_418,H66,107,57,60,58
57992_000301_Sideline_418,V55,479,63,255,58
57992_000301_Sideline_418,V49,506,58,0,58
57992_000301_Sideline_418,H32,553,47,22,58
57992_000301_Sideline_418,H72,610,58,185,67
57992_000301_Sideline_418,H82,767,48,0,60
57992_000301_Sideline_418,V54,942,50,250,56
57992_000301_Sideline_418,H68,949,50,0,36
57992_000301_Sideline_418,V90,976,50,25,61
57992_000301_Sideline_418,V97,1064,56,110,57
57992_000301_Sideline_418,H83,1141,48,39,49
57992_000301_Sideline_419,H66,99,57,63,60
57992_000301_Sideline_419,V55,485,51,260,57
57992_000301_Sideline_419,H87,493,49,152,49
57992_000301_Sideline_419,V49,509,59,0,59
57992_000301_Sideline_419,H32,535,50,149,40
57992_000301_Sideline_419,H72,612,56,186,66
57992_000301_Sideline_419,H82,763,50,0,61
57992_000301_Sideline_419,V54,940,51,245,59
57992_000301_Sideline_419,H68,954,44,0,37
57992_000301_Sideline_419,V90,976,50,25,63
57992_000301_Sideline_419,V97,1063,56,112,56
57992_000301_Sideline_419,H83,1142,48,38,51
57992_000301_Sideline_420,H66,87,62,65,62
57992_000301_Sideline_420,V55,487,50,72,58
57992_000301_Sideline_420,H87,492,50,151,48
57992_000301_Sideline_420,V49,508,66,0,62
57992_000301_Sideline_420,H32,531,48,146,42
57992_000301_Sideline_420,H72,614,56,188,66
57992_000301_Sideline_420,H65,708,50,10,54
57992_000301_Sideline_420,H82,762,48,0,61
57992_000301_Sideline_420,V54,938,54,241,62
57992_000301_Sideline_420,H68,951,47,0,34
57992_000301_Sideline_420,V90,979,49,24,64
57992_000301_Sideline_420,V97,1063,56,114,57
57992_000301_Sideline_420,H83,1142,48,38,50
57992_000301_Sideline_421,H66,80,62,67,63
57992_000301_Sideline_421,V55,483,55,69,57
57992_000301_Sideline_421,H87,488,54,150,50
57992_000301_Sideline_421,V49,512,60,0,60
57992_000301_Sideline_421,H32,584,48,47,61
57992_000301_Sideline_421,H72,613,55,188,64
57992_000301_Sideline_421,H28,620,40,333,33
57992_000301_Sideline_421,V91,711,47,13,55
57992_000301_Sideline_421,H65,754,42,349,41
57992_000301_Sideline_421,H82,760,48,0,60
57992_000301_Sideline_421,V54,936,58,238,63
57992_000301_Sideline_421,H68,950,48,0,34
57992_000301_Sideline_421,V90,980,52,24,65
57992_000301_Sideline_421,V97,1064,56,116,57
57992_000301_Sideline_421,H83,1141,50,38,53
57992_000301_Sideline_422,H66,75,57,71,63
57992_000301_Sideline_422,V55,480,53,66,56
57992_000301_Sideline_422,H87,484,56,146,53
57992_000301_Sideline_422,V49,514,60,0,57
57992_000301_Sideline_422,H32,580,46,50,57
57992_000301_Sideline_422,H72,613,50,332,38
57992_000301_Sideline_422,H28,614,58,189,65
57992_000301_Sideline_422,H65,752,40,349,37
57992_000301_Sideline_422,H82,758,50,0,62
57992_000301_Sideline_422,V54,938,58,236,64
57992_000301_Sideline_422,H68,950,46,0,34
57992_000301_Sideline_422,V90,982,51,25,63
57992_000301_Sideline_422,V97,1064,56,117,57
57992_000301_Sideline_422,H83,1142,50,37,58
57992_000301_Sideline_423,H66,68,57,74,66
57992_000301_Sideline_423,V55,476,50,264,50
57992_000301_Sideline_423,H87,482,50,153,43
57992_000301_Sideline_423,V49,516,60,0,53
57992_000301_Sideline_423,H32,552,40,35,43
57992_000301_Sideline_423,H72,616,58,190,63
57992_000301_Sideline_423,H28,620,40,340,30
57992_000301_Sideline_423,H82,757,50,0,58
57992_000301_Sideline_423,V54,938,58,235,62
57992_000301_Sideline_423,H68,949,48,0,35
57992_000301_Sideline_423,V90,986,50,25,62
57992_000301_Sideline_423,V97,1064,56,118,58
57992_000301_Sideline_423,H83,1142,52,37,59
57992_000301_Sideline_424,H66,60,60,81,62
57992_000301_Sideline_424,V55,473,55,61,63
57992_000301_Sideline_424,H87,479,51,153,42
57992_000301_Sideline_424,V49,518,58,0,52
57992_000301_Sideline_424,H32,574,52,49,68
57992_000301_Sideline_424,H28,620,56,190,61
57992_000301_Sideline_424,H65,750,36,347,38
57992_000301_Sideline_424,H82,757,47,0,59
57992_000301_Sideline_424,V54,940,56,233,61
57992_000301_Sideline_424,H68,950,46,0,35
57992_000301_Sideline_424,V90,988,51,25,62
57992_000301_Sideline_424,V97,1065,56,119,57
57992_000301_Sideline_424,H83,1142,54,37,63
57992_000301_Sideline_425,H66,53,62,86,63
57992_000301_Sideline_425,V49,400,34,133,48
57992_000301_Sideline_425,V55,470,53,59,59
57992_000301_Sideline_425,H87,474,50,151,45
57992_000301_Sideline_425,H32,571,51,49,69
57992_000301_Sideline_425,H72,621,40,341,31
57992_000301_Sideline_425,H28,622,60,189,70
57992_000301_Sideline_425,H82,756,50,0,61
57992_000301_Sideline_425,V90,795,30,0,34
57992_000301_Sideline_425,V54,942,55,232,61
57992_000301_Sideline_425,H68,950,48,0,35
57992_000301_Sideline_425,V97,1066,56,121,57
57992_000301_Sideline_425,H83,1142,58,40,57
57992_000301_Sideline_426,H66,46,62,88,67
57992_000301_Sideline_426,V49,399,37,125,52
57992_000301_Sideline_426,V55,468,53,56,60
57992_000301_Sideline_426,H87,475,45,150,45
57992_000301_Sideline_426,H32,569,50,52,65
57992_000301_Sideline_426,H28,619,46,335,49
57992_000301_Sideline_426,H72,626,55,193,59
57992_000301_Sideline_426,H65,747,38,347,41
57992_000301_Sideline_426,H82,756,52,1,61
57992_000301_Sideline_426,V54,942,58,228,65
57992_000301_Sideline_426,H68,950,48,0,36
57992_000301_Sideline_426,V90,994,52,23,63
57992_000301_Sideline_426,V97,1068,56,122,57
57992_000301_Sideline_426,H83,1144,56,40,56
57992_000301_Sideline_427,H66,2,44,446,42
57992_000301_Sideline_427,V49,399,35,125,50
57992_000301_Sideline_427,V55,463,56,54,61
57992_000301_Sideline_427,H87,473,45,149,46
57992_000301_Sideline_427,H32,568,48,53,65
57992_000301_Sideline_427,H28,620,44,335,46
57992_000301_Sideline_427,H72,630,55,192,62
57992_000301_Sideline_427,H65,746,38,348,40
57992_000301_Sideline_427,H82,756,54,1,62
57992_000301_Sideline_427,V54,946,56,226,63
57992_000301_Sideline_427,H68,952,50,0,36
57992_000301_Sideline_427,V90,997,52,24,62
57992_000301_Sideline_427,V97,1069,54,122,57
57992_000301_Sideline_427,H83,1146,56,41,53
57992_000301_Sideline_428,V97,14,38,447,39
57992_000301_Sideline_428,H66,33,63,92,65
57992_000301_Sideline_428,V49,401,34,124,53
57992_000301_Sideline_428,V55,463,59,53,61
57992_000301_Sideline_428,H87,474,48,145,48
57992_000301_Sideline_428,H32,566,47,54,64
57992_000301_Sideline_428,H28,625,41,339,43
57992_000301_Sideline_428,H72,635,58,191,64
57992_000301_Sideline_428,H65,746,40,349,41
57992_000301_Sideline_428,H82,756,54,3,62
57992_000301_Sideline_428,V54,946,60,222,67
57992_000301_Sideline_428,H68,956,49,0,36
57992_000301_Sideline_428,V90,1001,54,22,63
57992_000301_Sideline_428,H83,1152,52,42,56
57992_000301_Sideline_429,H66,33,57,96,60
57992_000301_Sideline_429,V55,461,57,52,62
57992_000301_Sideline_429,H87,476,50,145,44
57992_000301_Sideline_429,V49,520,30,10,29
57992_000301_Sideline_429,H32,566,50,56,63
57992_000301_Sideline_429,H28,628,42,340,44
57992_000301_Sideline_429,H72,638,56,193,64
57992_000301_Sideline_429,H82,757,55,4,62
57992_000301_Sideline_429,V54,894,34,223,31
57992_000301_Sideline_429,H68,956,52,224,60
57992_000301_Sideline_429,V90,1004,56,21,62
57992_000301_Sideline_429,V97,1072,58,121,63
57992_000301_Sideline_429,H83,1154,54,42,50
57992_000301_Sideline_430,H66,30,58,98,63
57992_000301_Sideline_430,V55,460,57,52,62
57992_000301_Sideline_430,H87,476,48,143,44
57992_000301_Sideline_430,V49,539,64,0,51
57992_000301_Sideline_430,H32,566,50,54,65
57992_000301_Sideline_430,H28,630,46,338,46
57992_000301_Sideline_430,H72,642,56,194,64
57992_000301_Sideline_430,H82,758,56,3,64
57992_000301_Sideline_430,H65,919,41,270,45
57992_000301_Sideline_430,V54,956,60,222,61
57992_000301_Sideline_430,H68,961,48,0,36
57992_000301_Sideline_430,V90,1008,58,21,62
57992_000301_Sideline_430,V97,1076,56,122,61
57992_000301_Sideline_430,H83,1159,54,43,54
57992_000301_Sideline_431,H66,28,54,102,59
57992_000301_Sideline_431,V55,461,55,54,63
57992_000301_Sideline_431,H87,477,52,142,43
57992_000301_Sideline_431,V49,519,42,7,54
57992_000301_Sideline_431,H32,567,50,55,65
57992_000301_Sideline_431,H28,634,46,338,46
57992_000301_Sideline_431,H72,648,54,198,60
57992_000301_Sideline_431,H82,763,56,4,68
57992_000301_Sideline_431,H65,923,46,310,50
57992_000301_Sideline_431,H68,964,50,0,36
57992_000301_Sideline_431,V90,1016,52,23,60
57992_000301_Sideline_431,V97,1080,56,124,60
57992_000301_Sideline_431,H83,1164,52,44,54
57992_000301_Sideline_432,H66,26,54,104,58
57992_000301_Sideline_432,V55,462,54,56,60
57992_000301_Sideline_432,H87,482,52,139,43
57992_000301_Sideline_432,H32,514,46,7,59
57992_000301_Sideline_432,V49,557,58,0,50
57992_000301_Sideline_432,H28,638,46,341,44
57992_000301_Sideline_432,H72,650,59,196,66
57992_000301_Sideline_432,H82,762,58,6,66
57992_000301_Sideline_432,V54,969,50,0,35
57992_000301_Sideline_432,V90,1021,52,20,67
57992_000301_Sideline_432,V97,1085,56,125,59
57992_000301_Sideline_432,H83,1167,52,45,53
57992_000301_Sideline_433,H66,23,55,106,57
57992_000301_Sideline_433,V55,464,54,57,61
57992_000301_Sideline_433,H87,481,53,136,44
57992_000301_Sideline_433,H32,518,50,6,58
57992_000301_Sideline_433,H28,623,53,230,51
57992_000301_Sideline_433,H72,659,56,197,64
57992_000301_Sideline_433,H82,760,34,363,29
57992_000301_Sideline_433,H68,974,48,0,37
57992_000301_Sideline_433,V54,978,49,223,59
57992_000301_Sideline_433,V90,1027,50,21,64
57992_000301_Sideline_433,V97,1088,56,125,59
57992_000301_Sideline_433,H83,1171,54,44,52
57992_000301_Sideline_434,H66,19,59,108,59
57992_000301_Sideline_434,V55,465,55,57,61
57992_000301_Sideline_434,H87,486,52,133,43
57992_000301_Sideline_434,H32,526,32,27,43
57992_000301_Sideline_434,H28,646,46,342,46
57992_000301_Sideline_434,H72,662,60,196,67
57992_000301_Sideline_434,H82,764,32,365,31
57992_000301_Sideline_434,H68,976,50,0,38
57992_000301_Sideline_434,V54,980,55,222,61
57992_000301_Sideline_434,V90,1033,52,22,62
57992_000301_Sideline_434,V97,1093,58,125,61
57992_000301_Sideline_434,H83,1179,58,44,54
57992_000301_Sideline_435,H66,19,56,111,59
57992_000301_Sideline_435,V55,468,54,57,61
57992_000301_Sideline_435,H87,488,52,131,44
57992_000301_Sideline_435,H32,531,48,7,61
57992_000301_Sideline_435,V49,580,54,0,51
57992_000301_Sideline_435,H28,632,56,232,52
57992_000301_Sideline_435,H72,668,58,197,66
57992_000301_Sideline_435,H82,772,52,16,61
57992_000301_Sideline_435,H68,980,47,0,39
57992_000301_Sideline_435,V54,986,56,224,56
57992_000301_Sideline_435,V90,1040,50,24,62
57992_000301_Sideline_435,V97,1099,58,127,60
57992_000301_Sideline_435,H83,1182,60,46,56
57992_000301_Sideline_436,H66,17,56,113,57
57992_000301_Sideline_436,V55,470,55,57,61
57992_000301_Sideline_436,H87,494,48,130,43
57992_000301_Sideline_436,H32,534,50,7,64
57992_000301_Sideline_436,V49,587,54,0,51
57992_000301_Sideline_436,V91,638,55,234,52
57992_000301_Sideline_436,H28,655,47,344,46
57992_000301_Sideline_436,H72,672,60,197,65
57992_000301_Sideline_436,H82,770,60,14,62
57992_000301_Sideline_436,V54,987,50,0,39
57992_000301_Sideline_436,V90,1047,50,23,62
57992_000301_Sideline_436,V97,1103,60,127,59
57992_000301_Sideline_436,H83,1188,62,48,55
57992_000301_Sideline_437,H66,13,60,111,60
57992_000301_Sideline_437,V55,470,59,55,63
57992_000301_Sideline_437,H87,499,47,128,43
57992_000301_Sideline_437,H32,537,51,5,63
57992_000301_Sideline_437,V49,592,56,0,52
57992_000301_Sideline_437,V91,644,54,236,54
57992_000301_Sideline_437,H28,660,44,345,45
57992_000301_Sideline_437,H72,676,58,197,62
57992_000301_Sideline_437,H82,774,58,15,63
57992_000301_Sideline_437,H68,989,52,0,40
57992_000301_Sideline_437,V54,993,60,223,56
57992_000301_Sideline_437,V90,1051,50,22,62
57992_000301_Sideline_437,V97,1107,58,128,58
57992_000301_Sideline_437,H83,1192,60,48,56
57992_000301_Sideline_438,H66,10,60,112,60
57992_000301_Sideline_438,V55,470,62,53,65
57992_000301_Sideline_438,H87,499,51,127,40
57992_000301_Sideline_438,H32,540,51,4,61
57992_000301_Sideline_438,V49,598,56,0,48
57992_000301_Sideline_438,V91,644,58,232,55
57992_000301_Sideline_438,H28,664,44,344,44
57992_000301_Sideline_438,H72,683,56,195,64
57992_000301_Sideline_438,H82,776,58,15,64
57992_000301_Sideline_438,H68,994,46,0,37
57992_000301_Sideline_438,V54,1006,50,219,56
57992_000301_Sideline_438,V90,1056,50,22,59
57992_000301_Sideline_438,V97,1111,58,128,56
57992_000301_Sideline_438,H83,1198,58,49,55
57992_000301_Sideline_439,H66,8,56,113,58
57992_000301_Sideline_439,V55,471,61,51,65
57992_000301_Sideline_439,H87,501,52,126,40
57992_000301_Sideline_439,H32,542,50,1,59
57992_000301_Sideline_439,V49,600,60,0,52
57992_000301_Sideline_439,V91,651,56,233,58
57992_000301_Sideline_439,H28,668,42,345,45
57992_000301_Sideline_439,H72,688,52,197,53
57992_000301_Sideline_439,H82,778,57,17,62
57992_000301_Sideline_439,H68,916,46,244,52
57992_000301_Sideline_439,V54,1008,54,220,56
57992_000301_Sideline_439,V90,1062,48,23,58
57992_000301_Sideline_439,V97,1115,56,128,55
57992_000301_Sideline_439,H83,1200,52,52,53
57992_000301_Sideline_440,H66,6,55,113,57
57992_000301_Sideline_440,V55,472,62,50,64
57992_000301_Sideline_440,H87,502,52,126,38
57992_000301_Sideline_440,H32,544,52,2,63
57992_000301_Sideline_440,V49,607,59,0,50
57992_000301_Sideline_440,V91,657,52,235,58
57992_000301_Sideline_440,H28,669,44,346,46
57992_000301_Sideline_440,H72,686,60,194,64
57992_000301_Sideline_440,H82,782,54,19,62
57992_000301_Sideline_440,H60,818,41,0,43
57992_000301_Sideline_440,V59,920,46,242,52
57992_000301_Sideline_440,H68,1001,48,0,37
57992_000301_Sideline_440,V54,1008,60,215,61
57992_000301_Sideline_440,V90,1065,50,22,59
57992_000301_Sideline_440,V97,1117,54,129,54
57992_000301_Sideline_440,H83,1202,54,51,55
57992_000301_Sideline_441,H66,3,55,112,57
57992_000301_Sideline_441,V55,475,61,46,65
57992_000301_Sideline_441,H87,506,47,123,42
57992_000301_Sideline_441,H32,546,54,0,64
57992_000301_Sideline_441,V49,610,60,0,48
57992_000301_Sideline_441,V91,658,54,244,52
57992_000301_Sideline_441,H28,672,46,348,44
57992_000301_Sideline_441,H72,690,57,196,63
57992_000301_Sideline_441,H82,784,53,22,64
57992_000301_Sideline_441,H60,818,44,0,44
57992_000301_Sideline_441,V59,926,48,236,54
57992_000301_Sideline_441,H68,1003,54,0,42
57992_000301_Sideline_441,V54,1019,52,215,57
57992_000301_Sideline_441,V90,1068,52,22,59
57992_000301_Sideline_441,V97,1117,58,127,62
57992_000301_Sideline_441,H83,1203,56,52,56
57992_000301_Sideline_442,H66,1,56,112,58
57992_000301_Sideline_442,V55,477,58,45,61
57992_000301_Sideline_442,H87,506,48,121,42
57992_000301_Sideline_442,H32,548,55,0,62
57992_000301_Sideline_442,V49,617,57,0,44
57992_000301_Sideline_442,V91,660,54,238,59
57992_000301_Sideline_442,H28,672,48,350,43
57992_000301_Sideline_442,H72,694,54,197,61
57992_000301_Sideline_442,H82,787,51,27,64
57992_000301_Sideline_442,H60,816,52,0,52
57992_000301_Sideline_442,V59,932,46,237,55
57992_000301_Sideline_442,H68,1006,52,0,39
57992_000301_Sideline_442,V54,1025,48,213,57
57992_000301_Sideline_442,V90,1072,52,21,60
57992_000301_Sideline_442,V97,1121,56,128,60
57992_000301_Sideline_442,H83,1209,54,52,54
57992_000301_Sideline_443,H66,0,53,112,57
57992_000301_Sideline_443,V55,477,59,43,62
57992_000301_Sideline_443,H87,508,46,122,40
57992_000301_Sideline_443,H32,550,54,0,58
57992_000301_Sideline_443,V49,622,56,0,46
57992_000301_Sideline_443,V91,645,26,162,32
57992_000301_Sideline_443,H28,674,48,350,44
57992_000301_Sideline_443,H72,696,56,198,61
57992_000301_Sideline_443,H82,790,50,32,62
57992_000301_Sideline_443,H60,816,52,0,52
57992_000301_Sideline_443,V59,934,46,232,60
57992_000301_Sideline_443,H68,1008,51,0,39
57992_000301_Sideline_443,V54,1025,52,210,59
57992_000301_Sideline_443,V90,1075,50,19,64
57992_000301_Sideline_443,V97,1121,60,129,63
57992_000301_Sideline_443,H83,1208,56,54,51
57992_000301_Sideline_444,H66,0,47,111,57
57992_000301_Sideline_444,V55,478,57,43,58
57992_000301_Sideline_444,H87,508,46,121,40
57992_000301_Sideline_444,H32,553,55,0,56
57992_000301_Sideline_444,V49,627,55,0,49
57992_000301_Sideline_444,H28,674,48,351,43
57992_000301_Sideline_444,H72,698,58,197,62
57992_000301_Sideline_444,H82,790,50,35,63
57992_000301_Sideline_444,H60,817,53,0,54
57992_000301_Sideline_444,V59,936,53,229,65
57992_000301_Sideline_444,H68,1011,50,0,36
57992_000301_Sideline_444,V54,1029,50,209,55
57992_000301_Sideline_444,V90,1076,52,18,64
57992_000301_Sideline_444,V97,1123,58,129,63
57992_000301_Sideline_444,H83,1209,54,54,54
57992_000301_Sideline_445,H66,0,44,109,55
57992_000301_Sideline_445,V55,479,56,41,58
57992_000301_Sideline_445,H87,510,44,120,39
57992_000301_Sideline_445,H32,554,56,0,53
57992_000301_Sideline_445,V49,630,56,0,48
57992_000301_Sideline_445,H28,674,50,350,45
57992_000301_Sideline_445,H72,700,56,197,62
57992_000301_Sideline_445,H82,792,50,38,62
57992_000301_Sideline_445,H60,818,54,0,53
57992_000301_Sideline_445,V59,940,52,226,68
57992_000301_Sideline_445,H68,1011,52,0,38
57992_000301_Sideline_445,V54,1031,48,208,54
57992_000301_Sideline_445,V90,1078,52,18,63
57992_000301_Sideline_445,V97,1125,58,130,61
57992_000301_Sideline_445,H83,1211,52,55,52
57992_000301_Sideline_446,H66,0,40,108,54
57992_000301_Sideline_446,V55,479,56,39,59
57992_000301_Sideline_446,H87,509,44,119,37
57992_000301_Sideline_446,H32,554,56,0,52
57992_000301_Sideline_446,V49,634,56,0,51
57992_000301_Sideline_446,H28,676,51,350,45
57992_000301_Sideline_446,H72,702,56,197,63
57992_000301_Sideline_446,H82,794,48,41,60
57992_000301_Sideline_446,H60,818,54,0,55
57992_000301_Sideline_446,V59,942,54,225,69
57992_000301_Sideline_446,H68,1014,50,0,37
57992_000301_Sideline_446,V54,1030,52,207,53
57992_000301_Sideline_446,V90,1079,52,18,62
57992_000301_Sideline_446,V97,1126,60,130,64
57992_000301_Sideline_446,H83,1210,54,53,56
57992_000301_Sideline_447,H66,0,32,109,51
57992_000301_Sideline_447,V55,480,54,37,61
57992_000301_Sideline_447,H87,509,43,116,40
57992_000301_Sideline_447,H32,556,54,0,49
57992_000301_Sideline_447,V49,639,54,0,49
57992_000301_Sideline_447,V91,668,56,236,59
57992_000301_Sideline_447,H28,677,52,351,45
57992_000301_Sideline_447,H72,705,55,198,62
57992_000301_Sideline_447,H82,792,52,41,62
57992_000301_Sideline_447,H60,823,51,0,56
57992_000301_Sideline_447,V59,944,54,225,71
57992_000301_Sideline_447,H68,1012,52,0,37
57992_000301_Sideline_447,V54,1031,54,206,53
57992_000301_Sideline_447,V90,1080,52,17,63
57992_000301_Sideline_447,V97,1128,58,130,63
57992_000301_Sideline_447,H83,1210,36,27,35
57992_000301_Sideline_448,H66,0,27,111,51
57992_000301_Sideline_448,V55,480,54,35,62
57992_000301_Sideline_448,H87,507,46,113,43
57992_000301_Sideline_448,H32,558,54,0,45
57992_000301_Sideline_448,V99,599,40,246,30
57992_000301_Sideline_448,V49,640,56,0,48
57992_000301_Sideline_448,H28,682,48,353,42
57992_000301_Sideline_448,H72,707,55,197,63
57992_000301_Sideline_448,H82,792,50,41,63
57992_000301_Sideline_448,H60,827,49,0,57
57992_000301_Sideline_448,V59,946,52,223,69
57992_000301_Sideline_448,H68,1013,52,0,37
57992_000301_Sideline_448,V54,1032,54,205,53
57992_000301_Sideline_448,V90,1082,50,20,57
57992_000301_Sideline_448,V97,1122,46,0,41
57992_000301_Sideline_448,H83,1210,54,55,54
57992_000301_Sideline_449,H66,0,20,113,47
57992_000301_Sideline_449,V55,478,58,34,64
57992_000301_Sideline_449,H87,505,47,111,44
57992_000301_Sideline_449,H32,558,52,0,40
57992_000301_Sideline_449,V99,594,43,248,28
57992_000301_Sideline_449,V49,645,55,0,46
57992_000301_Sideline_449,H28,682,50,353,42
57992_000301_Sideline_449,H72,707,55,198,62
57992_000301_Sideline_449,H82,792,50,43,62
57992_000301_Sideline_449,H60,827,49,0,57
57992_000301_Sideline_449,V59,948,50,223,67
57992_000301_Sideline_449,H68,1013,52,0,37
57992_000301_Sideline_449,V54,1032,56,203,55
57992_000301_Sideline_449,V90,1082,52,19,63
57992_000301_Sideline_449,V92,1129,44,0,42
57992_000301_Sideline_449,V97,1130,60,134,64
57992_000301_Sideline_449,H83,1211,52,55,54
57992_000301_Sideline_450,H66,0,14,118,39
57992_000301_Sideline_450,V55,477,59,34,65
57992_000301_Sideline_450,H87,503,47,106,45
57992_000301_Sideline_450,H32,560,52,0,38
57992_000301_Sideline_450,V99,598,42,248,30
57992_000301_Sideline_450,V49,648,56,0,48
57992_000301_Sideline_450,H28,682,48,354,40
57992_000301_Sideline_450,H72,708,54,200,62
57992_000301_Sideline_450,H82,790,51,45,61
57992_000301_Sideline_450,H60,828,48,0,59
57992_000301_Sideline_450,V59,948,54,223,69
57992_000301_Sideline_450,H68,1013,52,0,38
57992_000301_Sideline_450,V54,1032,56,202,54
57992_000301_Sideline_450,V90,1083,50,19,57
57992_000301_Sideline_450,V97,1129,54,136,62
57992_000301_Sideline_450,V92,1133,48,0,50
57992_000301_Sideline_450,H83,1209,52,55,54
57992_000301_Sideline_451,H66,1,7,400,20
57992_000301_Sideline_451,V55,476,59,33,66
57992_000301_Sideline_451,H87,500,49,104,44
57992_000301_Sideline_451,H32,559,54,0,35
57992_000301_Sideline_451,V99,596,44,248,28
57992_000301_Sideline_451,V49,649,56,0,47
57992_000301_Sideline_451,H28,683,47,354,40
57992_000301_Sideline_451,H72,707,55,197,56
57992_000301_Sideline_451,H82,788,51,46,63
57992_000301_Sideline_451,H60,826,52,0,59
57992_000301_Sideline_451,V59,948,54,222,70
57992_000301_Sideline_451,H68,1014,51,0,37
57992_000301_Sideline_451,V54,1032,56,201,53
57992_000301_Sideline_451,V90,1082,52,16,62
57992_000301_Sideline_451,V97,1130,52,136,63
57992_000301_Sideline_451,H83,1207,54,55,53
57992_000301_Sideline_452,V55,474,60,33,67
57992_000301_Sideline_452,H87,496,50,101,45
57992_000301_Sideline_452,H32,560,54,0,35
57992_000301_Sideline_452,V99,598,40,243,39
57992_000301_Sideline_452,V49,650,56,0,47
57992_000301_Sideline_452,H28,681,50,353,42
57992_000301_Sideline_452,H72,708,57,197,65
57992_000301_Sideline_452,H82,787,51,48,63
57992_000301_Sideline_452,H60,829,49,0,60
57992_000301_Sideline_452,V59,948,56,222,70
57992_000301_Sideline_452,H68,1012,51,0,37
57992_000301_Sideline_452,V54,1032,56,198,53
57992_000301_Sideline_452,V90,1081,52,15,63
57992_000301_Sideline_452,V97,1128,52,136,63
57992_000301_Sideline_452,H83,1207,52,57,52
57992_000301_Sideline_453,V55,474,58,33,68
57992_000301_Sideline_453,H87,495,50,98,46
57992_000301_Sideline_453,H32,560,54,0,34
57992_000301_Sideline_453,V99,596,42,252,28
57992_000301_Sideline_453,V49,653,55,0,41
57992_000301_Sideline_453,H28,681,50,354,41
57992_000301_Sideline_453,H72,708,56,197,63
57992_000301_Sideline_453,H82,786,50,51,63
57992_000301_Sideline_453,H60,829,49,0,59
57992_000301_Sideline_453,V59,950,54,221,68
57992_000301_Sideline_453,H68,1012,51,0,38
57992_000301_Sideline_453,V54,1033,54,197,51
57992_000301_Sideline_453,V90,1080,54,14,64
57992_000301_Sideline_453,V97,1126,52,137,63
57992_000301_Sideline_453,H83,1204,54,56,54
57992_000301_Sideline_454,V55,471,59,33,67
57992_000301_Sideline_454,H87,493,51,95,47
57992_000301_Sideline_454,H32,562,52,0,33
57992_000301_Sideline_454,V99,596,41,248,30
57992_000301_Sideline_454,V49,654,56,0,40
57992_000301_Sideline_454,H28,680,50,356,40
57992_000301_Sideline_454,H72,708,56,196,63
57992_000301_Sideline_454,H82,786,48,53,61
57992_000301_Sideline_454,H60,829,49,0,59
57992_000301_Sideline_454,V59,949,54,220,68
57992_000301_Sideline_454,V54,971,32,190,34
57992_000301_Sideline_454,H68,1010,52,0,38
57992_000301_Sideline_454,V90,1081,52,14,64
57992_000301_Sideline_454,V97,1125,52,137,64
57992_000301_Sideline_454,H83,1201,56,56,55
57992_000301_Sideline_455,V55,470,58,33,66
57992_000301_Sideline_455,H87,492,51,93,47
57992_000301_Sideline_455,H32,566,49,0,31
57992_000301_Sideline_455,V99,600,38,246,28
57992_000301_Sideline_455,V49,656,56,0,37
57992_000301_Sideline_455,H28,681,45,356,39
57992_000301_Sideline_455,H72,708,56,203,55
57992_000301_Sideline_455,H82,786,46,54,60
57992_000301_Sideline_455,V90,814,39,184,42
57992_000301_Sideline_455,H60,830,48,0,58
57992_000301_Sideline_455,V59,950,54,220,66
57992_000301_Sideline_455,V54,967,38,184,39
57992_000301_Sideline_455,H68,1010,52,0,38
57992_000301_Sideline_455,V97,1124,52,138,63
57992_000301_Sideline_455,H83,1199,56,56,56
57992_000301_Sideline_456,V55,469,59,33,67
57992_000301_Sideline_456,H87,493,51,93,46
57992_000301_Sideline_456,H32,564,50,0,31
